web_scraper_order,web_scraper_start_url,pagination,data,review_date,review_count,context,buyer,title,rating,image,url,listing_id
1781164418-4,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=126,,"Kelli on Mar 20, 2025",2025-03-20,6.0,"Great quality, sister loves it.",Kelli,"Fourth Wing Quest Squad Comfort Colors Shirt, Ridoc Dragon Rider T Shirt, Onyx Storm Riorson House Tee, Gift For Book Lover",5 out of 5 stars,https://i.etsystatic.com/6621971434/r/il/263a11/6621971434/il_340x270.6621971434_s4c6.jpg,https://www.etsy.com/listing/1855552592/fourth-wing-quest-squad-comfort-colors?ref=shop_review,1855552592
1781164426-16,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=126,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=127,"Lynsey on Mar 19, 2025",2025-03-19,4.0,"My daughter absolutely loves this shirt!! It fits her perfectly! The quality is amazing and it didn’t shrink when washing. Would definitely purchase from this seller again!
5+ Stars!!",Lynsey,"Trendy Hoa Hoa Hoa Season Comfort Colors Shirt, Forks Washington Shirt, Movie Inspired Tshirt, Hoa Hoa Hoa Hoa Cozy Season",5 out of 5 stars,https://i.etsystatic.com/6350589455/r/il/650eed/6350589455/il_340x270.6350589455_a8vp.jpg,https://www.etsy.com/listing/1800623419/trendy-hoa-hoa-hoa-season-comfort-colors?ref=shop_review,1800623419
1781164426-17,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=126,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=127,"Patti on Mar 19, 2025",2025-03-19,8.0,"Bought 2 of these shirts, great quality and design. Good proportion on design, front and back.",Patti,"Wicked Musical Comfort Colors Shirt, Wicked Defy Gravity Changed For Good Shirt, Wizard Movie Fan Tee, Pink Green Together We’re Unlimited",5 out of 5 stars,https://i.etsystatic.com/6426005546/r/il/c61eb7/6426005546/il_340x270.6426005546_n1w4.jpg,https://www.etsy.com/listing/1810955810/wicked-musical-comfort-colors-shirt?ref=shop_review,1810955810
1781164426-21,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=126,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=127,"Angel on Mar 18, 2025",2025-03-18,1.0,My best friend loved the shirt! Great buy!!,Angel,"Morally Grey Fan Comfort Colors Shirt, Dark Romance Book Club T Shirt, Tee For Spicy Book Lovers, Run Little Mouse, Bookish Gift",5 out of 5 stars,https://i.etsystatic.com/6564950358/r/il/853067/6564950358/il_340x270.6564950358_1h2u.jpg,https://www.etsy.com/listing/1858034955/morally-grey-fan-comfort-colors-shirt?ref=shop_review,1858034955
1781164426-27,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=126,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=127,"Nicole on Mar 18, 2025",2025-03-18,1.0,"Wonderful quality, fast shipping. Thank you",Nicole,"Custom Birthday Shirt for Wizard Fans, Happee Birthdae Sweatshirt, Magical Cake Hoodie, Gift For Book Lover",5 out of 5 stars,https://i.etsystatic.com/6492910159/r/il/11dea4/6492910159/il_340x270.6492910159_1tzk.jpg,https://www.etsy.com/listing/1829127971/custom-birthday-shirt-for-wizard-fans?ref=shop_review,1829127971
1781164434-35,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=126,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=128,"Kelsey on Mar 17, 2025",2025-03-17,1.0,The quality of this bag is superb! Very pleasantly surprised,Kelsey,"The Shire LOTR Tote Bag For Fans, Fantasy Book Lover Canvas Bag, Funny Second Breakfast Tote, Gift For Book Enthusiast",5 out of 5 stars,https://i.etsystatic.com/6640936015/r/il/7cb940/6640936015/il_340x270.6640936015_frlq.jpg,https://www.etsy.com/listing/1849578554/the-shire-lotr-tote-bag-for-fans-fantasy?ref=shop_review,1849578554
1781164434-40,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=126,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=128,"Etsy buyer on Mar 16, 2025",2025-03-16,4.0,Was a gift for a friend they love it perfect for a crafting bag.,Etsy buyer,"Funny Astarion Game Fan Tote Bag, Astarion BG3 Tote Gift, Astarion’s Juice Box BG3 Canvas Bag, High Elf Gaming Apparel",5 out of 5 stars,https://i.etsystatic.com/6347598136/r/il/473636/6347598136/il_340x270.6347598136_sz7g.jpg,https://www.etsy.com/listing/1795421570/funny-astarion-game-fan-tote-bag?ref=shop_review,1795421570
1781164442-52,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=126,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=129,"Emily on Mar 14, 2025",2025-03-14,2.0,My friend absolutely loves this mug!!!,Emily,"Acotar Velaris Coffee Mug, Acotar The Night Court 11oz 15oz Ceramic Mug, SJM Mug Merch, Gift For Book Lover",5 out of 5 stars,https://i.etsystatic.com/6347621800/r/il/444a76/6347621800/il_340x270.6347621800_dhu0.jpg,https://www.etsy.com/listing/1795425702/acotar-velaris-coffee-mug-acotar-the?ref=shop_review,1795425702
1781164450-66,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=126,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=130,"Danielle on Mar 12, 2025",2025-03-12,4.0,"If you are a Xaden Riorson girly, girl do it. Do it. I am that little voice inside your head and I’m saying do it. Also would make an amazing gift for the Riorson girlies out there. Hell please send Rebecca Yarros one because she would love this!!",Danielle,"Xaden Riorson Comfort Colors Shirt, Trendy Xaddy Shirt, Xaden Fourth Wing Fan Shirt, Onyx Storm Merch, Dragon Rider 2 Sided TShirt",5 out of 5 stars,https://i.etsystatic.com/6552523846/r/il/38486f/6552523846/il_340x270.6552523846_qmy3.jpg,https://www.etsy.com/listing/1855484525/xaden-riorson-comfort-colors-shirt?ref=shop_review,1855484525
1781164450-68,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=126,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=130,"kriset on Mar 12, 2025",2025-03-12,1.0,First off the color I ordered was blossom (pink ) which I know I ordered I waited the 2 weeks it took got my order in butter color which is yellow no way I would of placed that order I a color I didn’t need when told the seller of the situation they said that’s what they saw and could not take back the item to give the correct one I ordered I’m very disappointed for a shirt that is $35 ! They kept my money and are not willing to correct it so sad I also make items for customers myself and if something is not as they expected I am always willing to get the correct way of it especially if it’s not what they asked for,kriset,"Amortentia Love Potion Comfort Colors Shirt, Bookish Gift For Fan, Wizard Shirt, Bookish Valentine Shirt, Potions Classroom",1 out of 5 stars,https://i.etsystatic.com/6667494241/r/il/a1b20b/6667494241/il_340x270.6667494241_4clt.jpg,https://www.etsy.com/listing/1869207353/amortentia-love-potion-comfort-colors?ref=shop_review,1869207353
1781164474-107,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=126,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=133,"sarahchillomg on Mar 7, 2025",2025-03-07,1.0,I love my shirt so much!! Thank you!,sarahchillomg,"Lady Whistledown Comfort Colors Shirt, Spill The Tea Royal T Shirt, Bridgerton Series Inspired, Movie Fan Shirt",5 out of 5 stars,https://i.etsystatic.com/6150635735/r/il/6387c7/6150635735/il_340x270.6150635735_r8w4.jpg,https://www.etsy.com/listing/1756854897/lady-whistledown-comfort-colors-shirt?ref=shop_review,1756854897
1781164498-143,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=126,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=136,"Nicole on Mar 3, 2025",2025-03-03,2.0,The print and material is good quality,Nicole,"Eating Junk And Watching Rubbish Christmas Sweatshirt, Christmas Movie Quote Crewneck, Ugly Christmas Sweater, Unisex Xmas Holiday Hoodie",4 out of 5 stars,https://i.etsystatic.com/6471306797/r/il/f69274/6471306797/il_340x270.6471306797_2z4s.jpg,https://www.etsy.com/listing/1810374310/eating-junk-and-watching-rubbish?ref=shop_review,1810374310
1781164498-154,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=126,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=136,"Ava on Mar 1, 2025",2025-03-01,2.0,This is the second sweatshirt I’ve ordered and I love it!! Fast shipping and great quality!,Ava,"Hot Girls Read Book Sweatshirt, Born To Read Bookish Crewneck, Bookish Shirt For Her, Funny Reader Shirt, Gift For Book Lover",5 out of 5 stars,https://i.etsystatic.com/6468375898/r/il/3181d7/6468375898/il_340x270.6468375898_366q.jpg,https://www.etsy.com/listing/1819969190/hot-girls-read-book-sweatshirt-born-to?ref=shop_review,1819969190
1781164506-165,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=126,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=137,"Jennifer on Feb 28, 2025",2025-02-28,1.0,Mug arrived in expected condition; can’t wait to give it!,Jennifer,"Stars Hollow Ceramic Mug, Stars Hollow 11oz 15oz Coffee Cups, Gilmore Girls Merch, Luke’s Diner Mug",5 out of 5 stars,https://i.etsystatic.com/6297110346/r/il/28bccf/6297110346/il_340x270.6297110346_hfhf.jpg,https://www.etsy.com/listing/1799536807/stars-hollow-ceramic-mug-stars-hollow?ref=shop_review,1799536807
1781164514-174,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=126,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=138,"Destiny on Feb 27, 2025",2025-02-27,1.0,I always worry when i order clothes for myself online but this is just perfection! True to size and awsome quality. Thank you!,Destiny,"Run Little Mouse Comfort Colors Shirt, Haunting Adeline Shirt, Dark Romance Book Merch, Spicy Book Shirt, Smut Reader Gift, Cat and Mouse",5 out of 5 stars,https://i.etsystatic.com/6619406596/r/il/f0f5b1/6619406596/il_340x270.6619406596_1xff.jpg,https://www.etsy.com/listing/1855011656/run-little-mouse-comfort-colors-shirt?ref=shop_review,1855011656
1781164522-195,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=126,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=139,"tee on Feb 25, 2025",2025-02-25,1.0,"Love it!! Just as shown in pictures. The colors are bright, and the quality of the material is good.",tee,"ACOTAR Is Self-Care Comfort Colors Shirt, SJM Tshirt For Fan, Bookish Mental Health Tee, Gift For Book Lover",5 out of 5 stars,https://i.etsystatic.com/6482865858/r/il/49fc7a/6482865858/il_340x270.6482865858_ns36.jpg,https://www.etsy.com/listing/1837621935/acotar-is-self-care-comfort-colors-shirt?ref=shop_review,1837621935
1781164531-198,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=126,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=140,"April on Feb 25, 2025",2025-02-25,3.0,This shirt was the perfect gift for my friend who loves the Sarah Maas books and her kitty! She was delighted with the artwork and the color (green). The shirt arrived very quickly and in plenty of time for Christmas. I would happily purchase from this shop again in the future!,April,"The Maas Cat Comfort Colors Shirt, SJM Fan Gift, Acotar T Shirt, SJM Book Cats Tee, Cat Lover Gift, Funny SJM Book Tour",5 out of 5 stars,https://i.etsystatic.com/6134813657/r/il/f407aa/6134813657/il_340x270.6134813657_ovpk.jpg,https://www.etsy.com/listing/1753425623/the-maas-cat-comfort-colors-shirt-sjm?ref=shop_review,1753425623
1781165164-24,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=142,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=143,"Andrea on Feb 20, 2025",2025-02-20,1.0,Ordered this shirt to wear to an Onyx Storm release party and it was perfect. I was a little late on ordering but it came so quickly that it arrived in time! Would definitely order from this shop again!,Andrea,"Onyx Storm Comfort Colors Shirt, Fourth Wing Merch, Basgiath War College TShirt, Dragon Lover Shirt, Fourth Wing Xaden Riorson Fan",5 out of 5 stars,https://i.etsystatic.com/6511639588/r/il/b9df23/6511639588/il_340x270.6511639588_7wf7.jpg,https://www.etsy.com/listing/1831015014/onyx-storm-comfort-colors-shirt-fourth?ref=shop_review,1831015014
1781165180-45,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=142,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=145,"Sarah on Feb 18, 2025",2025-02-18,13.0,Very cute and nice quality,Sarah,"Christmas Cardiac Nurse Comfort Colors Shirt, Heart Anatomy Christmas T Shirt,Tachy Christmas ICU Nurse Tee, Funny Holiday Gift",5 out of 5 stars,https://i.etsystatic.com/6444845164/r/il/35611a/6444845164/il_340x270.6444845164_g7wp.jpg,https://www.etsy.com/listing/1829134995/christmas-cardiac-nurse-comfort-colors?ref=shop_review,1829134995
1781165196-74,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=142,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=147,"Jennifer on Feb 16, 2025",2025-02-16,2.0,love this shirt great quality soft great picture,Jennifer,"Wizard Movie Fan Sweatshirt, Wicked Change For Good Crewneck, Popular - LAR T Shirt, Wicked Musical Fan Gift, Magical Wizard Tee",5 out of 5 stars,https://i.etsystatic.com/6428845650/r/il/429c74/6428845650/il_340x270.6428845650_bc38.jpg,https://www.etsy.com/listing/1811560404/wizard-movie-fan-sweatshirt-wicked?ref=shop_review,1811560404
1781165196-78,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=142,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=147,"nanniebanana on Feb 15, 2025",2025-02-15,17.0,The shirts were perfect! The quality was fantastic. I would absolutely recommend this seller!_,nanniebanana,"Haynes Sisters White Christmas Movie Comfort Colors Shirt, Sisters Sisters Christmas Song Shirt, Christmas Gifts For Her",5 out of 5 stars,https://i.etsystatic.com/6399158737/r/il/748191/6399158737/il_340x270.6399158737_ot0u.jpg,https://www.etsy.com/listing/1810108895/haynes-sisters-white-christmas-movie?ref=shop_review,1810108895
1781165196-79,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=142,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=147,"Jessie on Feb 15, 2025",2025-02-15,2.0,The shirt is great! Just as pictured. Fast shipping as well. Will be ordering again from this shop,Jessie,"The Viper Queen Crescent City Comfort Colors Shirt, Crescent City Bookish Fan Shirts, Bryce Quinlan Tee, Gif For Book Lover, Memento Mori",5 out of 5 stars,https://i.etsystatic.com/6115082606/r/il/89ec93/6115082606/il_340x270.6115082606_m6de.jpg,https://www.etsy.com/listing/1745432926/the-viper-queen-crescent-city-comfort?ref=shop_review,1745432926
1781165204-88,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=142,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=148,"Deborah on Feb 14, 2025",2025-02-14,6.0,"I LOVE MY WICKED SHIRT!! I LOVE WATCHING THE MOVIE, I NEVER GET TIRED OF WATCHING IT!!",Deborah,"Wicked Double Sided Sweatshirt, Wizard Movie Fan Crewneck, Wicked Changed For Good TShirt, Wicked The Musical 2 Sided Shirts Hoodie",5 out of 5 stars,https://i.etsystatic.com/6495338633/r/il/8b034a/6495338633/il_340x270.6495338633_5gg8.jpg,https://www.etsy.com/listing/1829649385/wicked-double-sided-sweatshirt-wizard?ref=shop_review,1829649385
1781165204-92,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=142,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=148,"Amber on Feb 14, 2025",2025-02-14,2.0,"I love love this shirt! The seller was helpful and even changed something on the mock up quickly. Shirt is a little thicker than my preference but as that’s a preference, I wouldn’t knock the seller for it.",Amber,"Custom Favorite Books Comfort Colors Shirt, All Booked For Christmas T Shirt, Throne Of Glass Christmas Tee, TOG ACOTAR Personalized Shirts",5 out of 5 stars,https://i.etsystatic.com/6385605357/r/il/f47c7c/6385605357/il_340x270.6385605357_tnh8.jpg,https://www.etsy.com/listing/1807598965/custom-favorite-books-comfort-colors?ref=shop_review,1807598965
1781165204-94,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=142,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=148,"Etsy buyer on Feb 14, 2025",2025-02-14,9.0,"Showed up quickly and as described, super comfortable and cute",Etsy buyer,"I Am No Man Comfort Color Shirt, LOTR Shirt, Fantasy Reader TShirt, Eowyn Shirt,  Book Quote Shirt, I Am No Man Tee, Girl Power Shirt",5 out of 5 stars,https://i.etsystatic.com/6145835093/r/il/ebe580/6145835093/il_340x270.6145835093_qazs.jpg,https://www.etsy.com/listing/1741628358/i-am-no-man-comfort-color-shirt-lotr?ref=shop_review,1741628358
1781165204-96,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=142,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=148,"Kaitlyn on Feb 14, 2025",2025-02-14,1.0,It's really nice and so soft! Very very long though,Kaitlyn,"Sundays Are For The Birds Comfort Colors Shirt, Game Day Philadelphia T Shirt, Football Season Shirt For Fans, Game Day Football",5 out of 5 stars,https://i.etsystatic.com/6389591292/r/il/94e0a1/6389591292/il_340x270.6389591292_56s7.jpg,https://www.etsy.com/listing/1803640248/sundays-are-for-the-birds-comfort-colors?ref=shop_review,1803640248
1781165212-111,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=142,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=149,"April on Feb 13, 2025",2025-02-13,1.0,Thanks! Great gift for my cousin.,April,"Fourth Wing Dragon Mug, Onyx Storm Ceramic Mug, Tairn Andarna Dragon 11oz 15oz Coffee Cups, Onyx Storm Merch, Basgiath War College Mug",5 out of 5 stars,https://i.etsystatic.com/6584817694/r/il/52a0c2/6584817694/il_340x270.6584817694_ria0.jpg,https://www.etsy.com/listing/1862149203/fourth-wing-dragon-mug-onyx-storm?ref=shop_review,1862149203
1781165749-1,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157,,"Courtney on Feb 4, 2025",2025-02-04,4.0,"Love this shirt - living in it as I sit in my Onyx Storm hangover. It's not as oversized as I thought. Ordered a medium, should have done a large for a more oversized feel.",Courtney,"Fourth Wing Series Comfort Colors Shirt For Fan, Brave The Dark Onyx T Shirt, Dragon Lover Tee, Gift For Book Lover",5 out of 5 stars,https://i.etsystatic.com/6410158352/r/il/5a8a23/6410158352/il_340x270.6410158352_41s5.jpg,https://www.etsy.com/listing/1821952905/fourth-wing-series-comfort-colors-shirt?ref=shop_review,1821952905
1781165749-5,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157,,"Amanda on Feb 3, 2025",2025-02-03,1.0,A perfect tribute to CC!,Amanda,"Jelly Jubilee Crescent City Coffee Mug, Bryce Quinlan Mug Merch, Crescent City SJM 11oz 15oz Ceramic Mug, Jelly Jubilee Fan Club",5 out of 5 stars,https://i.etsystatic.com/6347624350/r/il/b6b725/6347624350/il_340x270.6347624350_ogiy.jpg,https://www.etsy.com/listing/1809626627/jelly-jubilee-crescent-city-coffee-mug?ref=shop_review,1809626627
