shop_name,listing_id,title,tags,image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,image_11,image_12,image_13,image_14,image_15,image_16,image_17,image_18,image_19,image_20
Replace Mockup,1803076530,"Throne Of Glass Fan Comfort Colors Shirt, Aelin Galathynius Fireheart Aelin T Shirt, Kingsflame The Thirteen","Aelin Galathynius, The Thirteen Shirt, Fireheart Shirt, Kingsflame Shirt, Sarah J Maas Shirt, Acotar Velaris Shirt, Crescent City, Manon Blackbeak, To Whatever End, Terrasen T-Shirt, Rowan Whitethorn, Fire Breathing Queen, Will Not Afraid",D:\Intern\Code\topcv-data-pipeline\output\single\1803076530_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1803076530_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1803076530_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1803076530_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1803076530_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1803076530_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1803076530_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1803076530_pose_D2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1803076530_pose_D4_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1803076530_pose_E1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1803076530_pose_E2_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1803076530_pose_E3_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1803076530_pose_E5_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1803076530_pose_F1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1803076530_pose_F2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1803076530_pose_G1_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1803076530_pose_H1_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1803076530_pose_I1_dark_single.png,,
Replace Mockup,1883106261,"Fireheart TOG Fan Merch Comfort Colors Shirt, Aelin Galathynius Fireheart T Shirt, To Whatever End Tee, Bookish Gift, Fantasy Apparel","Fireheart Shirt, Aelin Galathynius, The Thirteen Shirt, Rowan Whitethorn, Kingsflame Shirt, To Whatever End, Manon Blackbeak, Sarah J Maas Shirt, Bookish Shirt, Acotar Velaris Shirt, Sarah J Maas Merch, Terrasen T-Shirt, House Galathynius",D:\Intern\Code\topcv-data-pipeline\output\single\1883106261_art_back_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883106261_art_back_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883106261_art_back_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883106261_art_back_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883106261_art_back_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883106261_art_back_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883106261_art_back_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883106261_art_back_pose_D2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883106261_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883106261_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883106261_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883106261_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883106261_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883106261_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883106261_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883106261_pose_D2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883106261_pose_D4_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883106261_pose_E1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883106261_pose_E2_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883106261_pose_E3_white_single.png
Replace Mockup,1774617902,"Green Bay Football Comfort Colors Shirt, Sunday Football Shirts, Green Bay Fan Tee, Sunday Funday Game Day TShirt","Women Packers Shirt, Vintage Green Bay, Green Bay Football, Sunday Gameday, Game Day Shirt, Cheesehead Shirt, Men Packers Shirt, 90S Packers Shirt, 2 Sided Shirt, Green Bay Packer Tee, Go Pack Go, Comfort Colors Shirt, Gift For Him",D:\Intern\Code\topcv-data-pipeline\output\single\1774617902_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1774617902_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1774617902_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1774617902_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1774617902_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1774617902_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1774617902_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1774617902_pose_D2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1774617902_pose_D4_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1774617902_pose_E1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1774617902_pose_E2_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1774617902_pose_E3_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1774617902_pose_E5_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1774617902_pose_F1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1774617902_pose_F2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1774617902_pose_G1_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1774617902_pose_H1_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1774617902_pose_I1_dark_single.png,,
Replace Mockup,4321251586,"Retro No Kings Since 1776 Shirt Comfort Colors, Rejecting Kings Shirt, No Kings In America 86/47, 4th Of July America Tee","Rejecting Kings, Since 1776, Protest Shirt, Pro Democracy Shirt, No Kings In America, Resist Shirt, Democrat Shirt, Retro 4th Of July, Political Shirt, We The People, Anti-Maga, No Kings Shirt, Comfort Colors Shirt",D:\Intern\Code\topcv-data-pipeline\output\single\4321251586_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4321251586_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4321251586_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4321251586_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4321251586_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4321251586_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4321251586_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4321251586_pose_D2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4321251586_pose_D4_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4321251586_pose_E1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4321251586_pose_E2_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4321251586_pose_E3_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4321251586_pose_E5_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4321251586_pose_F1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4321251586_pose_F2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4321251586_pose_G1_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4321251586_pose_H1_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4321251586_pose_I1_dark_single.png,,
Replace Mockup,1861685575,"Little Osha Butterfly Comfort Colors Shirt, Quicksilver Callie Hart Shirt, Saeris Fane Kingfisher Inspired Tee, Quicksilver Fan Tshirt","Quicksilver Shirt, Little Osha Shirt, Callie Hart Author, Fae Alchemy, Kingfisher Tee, Saeris Fane, Butterfly Shirt, Little Osha, Quicksilver Book, Quicksilver Merch, Fae And Alchemy, Bookish Merch, Fantasy Romance",D:\Intern\Code\topcv-data-pipeline\output\single\1861685575_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1861685575_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1861685575_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1861685575_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1861685575_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1861685575_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1861685575_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1861685575_pose_D2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1861685575_pose_D4_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1861685575_pose_E1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1861685575_pose_E2_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1861685575_pose_E3_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1861685575_pose_E5_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1861685575_pose_F1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1861685575_pose_F2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1861685575_pose_G1_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1861685575_pose_H1_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1861685575_pose_I1_dark_single.png,,
Replace Mockup,1817839499,"Crescent City Fans Comfort Colors Shirt, Lunathion Light It Up Shirts, SJM Inspired T Shirt, Gift For Book Lover","Crescent City Shirt, Crescent City Merch, Sjm Merch, Sarah J Maas Merch, Throne Of Glass, Bookish Shirt, Booktok Merch, Bookish Merch, Bryce Quinlan Shirt, Bookish Gifts, Ruhn Danaan Shirt, Lunathion Shirt, Book Lover Gift",D:\Intern\Code\topcv-data-pipeline\output\single\1817839499_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1817839499_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1817839499_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1817839499_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1817839499_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1817839499_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1817839499_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1817839499_pose_D2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1817839499_pose_D4_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1817839499_pose_E1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1817839499_pose_E2_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1817839499_pose_E3_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1817839499_pose_E5_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1817839499_pose_F1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1817839499_pose_F2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1817839499_pose_G1_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1817839499_pose_H1_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1817839499_pose_I1_dark_single.png,,
Replace Mockup,1875249568,"Excellent Boiled Potatoes Comfort Colors Shirt, Pride and Prejudice Fan T Shirt, Funny Jane Austen Tee, Gift For Book Lovers","Pride And Prejudice, Jane Austen Shirt, Jane Austen Gifts, What Excellent, Elizabeth Bennet, Fitzwilliam Darcy, Book Lover Gift, Funny Meme Shirt, Boiled Potatoes Tee, Bookish Shirt, Barely Tolerable, Excellent Boiled, Pemberley Sweatshirt",D:\Intern\Code\topcv-data-pipeline\output\single\1875249568_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1875249568_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1875249568_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1875249568_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1875249568_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1875249568_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1875249568_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1875249568_pose_D2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1875249568_pose_D4_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1875249568_pose_E1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1875249568_pose_E2_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1875249568_pose_E3_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1875249568_pose_E5_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1875249568_pose_F1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1875249568_pose_F2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1875249568_pose_G1_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1875249568_pose_H1_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1875249568_pose_I1_dark_single.png,,
Replace Mockup,1742663608,"Jelly Jubilee Crescent City Comfort Colors Shirt, Bryce Quinlan Merch, Crescent City SJM Shirt, Jelly Jubilee Fan Club, 2 Sided Shirt","Bryce Quinlan Shirt, Sarah J Maas TShirt, Crescent City Shirts, Crescent City Merch, Bookish Gifts, BookTok Merch, SJM Merch, Comfort Colors Shirt, Throne of Glass Tee, ACOTAR Merch Shirt, Jelly Jubilee, House Of Earth, And Blood",D:\Intern\Code\topcv-data-pipeline\output\single\1742663608_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1742663608_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1742663608_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1742663608_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1742663608_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1742663608_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1742663608_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1742663608_pose_D2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1742663608_pose_D4_white_single.png,,,,,,,,,,,
Replace Mockup,4321846549,"Princess Donut & Mongo Shirt Comfort Colors, New Achievement Shirt, Dungeon Crawler Carl T Shirt, Bookish Apparel for Book Lovers","Achievement Unlocked, Reader Achievement, Fantasy Novel Tee, Princess Donut Cat, Floor Crawler Fan, Broadcast Dungeon, Sci Fi Literature, Matt Dinnerman Fan, Dammit Donut, Litrpg Merchandise, Gamer Book Style, Dungeon Crawler Carl, Donut Mongo",D:\Intern\Code\topcv-data-pipeline\output\single\4321846549_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4321846549_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4321846549_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4321846549_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4321846549_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4321846549_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4321846549_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4321846549_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,4311241305,"Cat Biscuit Maker Shirt Comfort Colors, Retro Kitty Kneading T-Shirt, Cat Lover Gift, Baking Cat Shirt, Kitty Biscuits Bakery Tee","Cat Biscuit Maker, Cat Kneading, Comfort Colors Shirt, Funny Cat Shirt, Baking Gifts for Her, Cat Lover Gift, Kitty Biscuits Shirt, Gift for Cat Mom, Cute Cat Bakery Tee, Funny Baking Shirt, Cat TShirt Vintage, Feline Kneads Shirt, Retro Style",D:\Intern\Code\topcv-data-pipeline\output\single\4311241305_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4311241305_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4311241305_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4311241305_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4311241305_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4311241305_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4311241305_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4311241305_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,4305201691,"I Still Read Fairy Tales Shirt Comfort Colors, Spicy Bookish Tee, Fantasy Dark Romance Smut Shirt, Book Lover Gift For Her, Bookworm Gift","spicy book shirt, fairytales shirt, book lover tee, bookish gift, smut reader tee, fantasy shirt, romance reader, dark romance tee, comfort colors shirt, romantasy shirt, book club shirt, cute reader tee, viral book shirt",D:\Intern\Code\topcv-data-pipeline\output\single\4305201691_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4305201691_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4305201691_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4305201691_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4305201691_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4305201691_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4305201691_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4305201691_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,4309512488,"The Thirteen Throne Of Glass Comfort Colors Shirt, Abraxos Dragon TShirt, Fantasy Floral Dragon T-Shirt, SJM Fan Gift, Bookish Merch","Abraxos Dragon Shirt, Sjm Fan Merch, Sarah J Maas Shirt, The Thirteen T-Shirt, Comfort Colors Shirt, Darkness Claim Us, Manon Black Beak Fan, Book lover gift, Dragon Lover Tee, Bookish Shirt, Manon Abraxos Shirt, Throne OfGlass Shirt, FantasyDragon",D:\Intern\Code\topcv-data-pipeline\output\single\4309512488_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4309512488_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4309512488_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4309512488_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4309512488_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4309512488_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4309512488_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4309512488_pose_D2_white_single.png,,,,,,,,,,,,
