shop_name,listing_id,title,price,tags,etsy_url,image_url,listing_age,views,favorites,reviews,avg_reviews,state,total_sold,visibility_score,est_reviews,category,sub_category,listing_type,ship_from,when_made,who_made,is_customizable,has_variations,mo_sales,mo_revenue,total_sales_est,growth_rate,listing_active_count
GONdesignJEWELRY,4462825411,"Monkey Punch Comfort Colors Shirt, Baby Monkey Holding Plush Toy T-Shirt, Animal Lover Gift, Viral Sad Monkey Meme, Mama & Youth Graphic Tee",13.63,"monkey punch, viral monkey meme, japanese macaque, retro monkey shirt, japan zoo, funny animal gift, meme lover gift, cute monkey plushie, support animal, mothers day gift, baby monkey tshirt, retro frame graphic, cute animal gift",https://www.etsy.com/listing/4462825411/monkey-punch-comfort-colors-shirt-baby,https://i.etsystatic.com/30078352/c/2459/2459/458/135/il/ec6515/7745141932/il_170x135.7745141932_f29l.jpg,3,4,0,3333,0,active,17006,0,0,Clothing,T-shirts,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4471218914,"Kid Pencil Graduation Stole, Custom Name Crayon Pre K Grad Sash, Kindergarten Class Of 2026 Boy Girl stole, Personalized Graduation Gift",19.99,"kids grad stole, custom kid stole, preschool grad stole, kindergarten stole, toddler graduation, grad stole for kids, pencil grad stole, custom grad sash, pre-k grad stole, graduation gift kid, cute grad stole, sash for preschool, class of 2026",https://www.etsy.com/listing/4471218914/kid-pencil-graduation-stole-custom-name,https://i.etsystatic.com/30078352/r/il/62e2ff/7800169684/il_170x135.7800169684_esv5.jpg,2,4,0,3333,0,active,17006,0,0,Accessories,Scarves,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4516885616,"Happy Birthday Sheet Backdrop Personalized Birthday Name Banner, Custom Birthday Banner, Fabric Birtday Sign, linen Birthday banner",30.99,"birthday sign, fabric birthday sign, custom birthday sign, birthday name flag, birthday banner, custom banner, personalised banner, canvas birthday sign, canvas birthday name, custom fabric flag, linen sign, personalized sign, birthday flag",https://www.etsy.com/listing/4516885616/happy-birthday-sheet-backdrop,https://i.etsystatic.com/30078352/r/il/c16111/8148680415/il_170x135.8148680415_95zv.jpg,1,4,0,3396,0,active,17561,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,194
GONdesignJEWELRY,4496138265,"Personalized Prek Grad Pencil Graduation Stole with Name Class Of 2026 Stole for Boy Girl, Preschool Graduate Sash, Toddler kid Grad Gifts",19.99,"kids grad stole, custom kid stole, preschool grad gift, kindergarten stole, toddler graduation, grad stole for kids, pencil grad stole, custom grad sash, pre-k grad stole, class of 2026, crayon kids stole, kid graduation sash, kids name stole",https://www.etsy.com/listing/4496138265/personalized-prek-grad-pencil-graduation,https://i.etsystatic.com/30078352/r/il/c8cd42/8009702813/il_170x135.8009702813_39h6.jpg,1,3,0,3333,0,active,17006,0,0,Accessories,Scarves,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4503163008,"Custom Kid Graduation Stole,Grad Gift for Kids,Class of 2026 Sash,Kids Graduation gift,Sash For Preschool Kindergarten,Gift For Son Daughter",19.99,"kids grad stole, custom kid stole, preschool grad gift, kindergarten stole, toddler graduation, grad stole for kids, pencil grad stole, custom grad sash, pre-k grad stole, class of 2026, crayon kids stole, kid graduation girl, kids name stole",https://www.etsy.com/listing/4503163008/custom-kid-graduation-stolegrad-gift-for,https://i.etsystatic.com/30078352/r/il/1f95a2/8055510237/il_170x135.8055510237_ac9b.jpg,1,3,0,3333,0,active,17006,0,0,Accessories,Scarves,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4513140609,"In Loving Memory Sign for Wedding Chairs - Memorial Wedding Fabric Chair Sign, Ceremony Tribute, Wedding Aisle, linen Rustic Accent",32.99,"wedding chair sign, in loving memory, memorial sign, tribute to loved one, custom wedding sign, ceremony decor sign, loved ones memorial, cotton linen banner, memory wedding sign, linen chair sign, ceremony chair sign, wedding banner, wedding memory sign",https://www.etsy.com/listing/4513140609/in-loving-memory-sign-for-wedding-chairs,https://i.etsystatic.com/30078352/r/il/35b6dc/8074452294/il_170x135.8074452294_iguz.jpg,1,3,0,3363,0,active,17330,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,181
GONdesignJEWELRY,4472866035,"Personalized Kid Graduation Stole, Custom Kids Sash for Preschool Graduate, Class of 2026 Crayon Design, Cute Prop Gift for Graduation",19.99,"kids grad stole, custom kid stole, preschool grad gift, kindergarten stole, toddler graduation, grad stole for kids, pencil grad stole, custom grad sash, pre-k grad stole, graduation gift kid, cute grad stole, sash for preschool, class of 2026 gift",https://www.etsy.com/listing/4472866035/personalized-kid-graduation-stole-custom,https://i.etsystatic.com/30078352/r/il/0fa885/7811472556/il_170x135.7811472556_5oqn.jpg,2,3,0,3333,0,active,17006,0,0,Accessories,Scarves,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4509578942,"Personalized Polyester Fabric Bar Menu Sign, Wedding Cocktails Bar Banner, Signature Drink Wedding Sign,Personalized Cocktail Bar Sign decor",32.99,"wedding sign, baby shower sign, bridal shower sign, custom wedding sign, welcome sign, baby shower, linen sign decor, bar sign decor, fabric bar sign, signature drinks, linen bar, name sign decor, linen sheet",https://www.etsy.com/listing/4509578942/personalized-polyester-fabric-bar-menu,https://i.etsystatic.com/30078352/r/il/adb0e7/8096856813/il_170x135.8096856813_4mno.jpg,1,3,0,3351,0,active,17215,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,177
GONdesignJEWELRY,4462289644,"Comfort Colors Custom Dog Shirt, Custom Pet Shirt, Custom Bootleg Shirt, Dog Remembrance Gift",13.63,"cat shirt, dog memorial gifts, dog drawing, dog remembrance gift, custom dog mom, custom pet shirt, custom dog shirt, custom shirt, bootleg shirt, dog shirt, custom face shirt, dog tshirt, custom bootleg shirt",https://www.etsy.com/listing/4462289644/comfort-colors-custom-dog-shirt-custom,https://i.etsystatic.com/30078352/r/il/6bbcbe/7741217988/il_170x135.7741217988_2pbe.jpg,3,2,0,3333,0,active,17006,0,0,Clothing,T-shirts,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4516460279,"Little Gentleman Baby Shower Banner, Gentleman Baby Shower Sign, Tuxedo Baby Shower Decor, Boy Baby Shower Welcome sign decor",32.99,"little gentleman, gentleman shower, boy baby shower, tuxedo baby sign, baby shower decor, welcome baby sign, little man shower, baby boy banner, formal baby shower, neutral baby decor, custom shower sign, gentleman theme, baby shower sign",https://www.etsy.com/listing/4516460279/little-gentleman-baby-shower-banner,https://i.etsystatic.com/30078352/r/il/2a4a9e/8145704641/il_170x135.8145704641_ajce.jpg,1,2,0,3396,0,active,17561,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,194
GONdesignJEWELRY,4516467637,"Personalized Linen Bachelorette Personalized Wedding Bar Sign Custom Linen Bar Runner Sign, The Bach Club Cocktail Sign, Reception Decor",32.99,"wedding sign, bar sign decor, wedding bar sign, custom wedding sign, cocktail sign, signature drinks, linen sign decor, fabric bar sign, wedding decor, reception decor, party bar sign, custom name sign, wedding sign decor",https://www.etsy.com/listing/4516467637/personalized-linen-bachelorette,https://i.etsystatic.com/30078352/r/il/0117d4/8089587640/il_170x135.8089587640_sewx.jpg,1,2,0,3396,0,active,17561,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,194
GONdesignJEWELRY,4510093817,"Fabric Bar Menu Sign, Custom color Wedding Bar Runner, Personalized Reception Decor, Signature Drink Display, Bridal Shower Decor",32.99,"wedding sign, shower sign, baby shower sign, bridal shower sign, fabric sign, custom wedding sign, welcome sign, baby shower, linen sign decor, bar sign decor, name bar sign, signature drinks, linen bar sign",https://www.etsy.com/listing/4510093817/fabric-bar-menu-sign-custom-color,https://i.etsystatic.com/30078352/r/il/b862c6/8100558811/il_170x135.8100558811_wsk7.jpg,1,2,0,3348,0,active,17167,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4505661805,"Polyester Bar Menu Sign, Wedding Cocktails, Signature Drink Wedding Sign, Personalized Cocktail Bar Sign, Fabric Wedding Bar Banner",32.99,"wedding sign, baby shower sign, bridal shower sign, custom wedding sign, welcome sign, baby shower, linen sign decor, bar sign decor, fabric bar sign, signature drinks, bar sign striped, name wedding sign",https://www.etsy.com/listing/4505661805/polyester-bar-menu-sign-wedding,https://i.etsystatic.com/30078352/r/il/f25614/8067044721/il_170x135.8067044721_91ph.jpg,1,2,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4456589588,"Birthday shirt Vintage Photo Shirt, 30th Birthday Gift Custom Picture Tshirt Vintage Birthday Shirt Vintage 40th birthday Retro TShirt",13.63,"custom matching, birthday shirt, birthday photo shirt, vintage photo shirt, 30th birthday shirt, custom birthday, birthday picture, custom photo, custom birthday gift, 40th birthday gift, 30th birthday gift, custom picture shirt, retro tshirt",https://www.etsy.com/listing/4456589588/birthday-shirt-vintage-photo-shirt-30th,https://i.etsystatic.com/30078352/r/il/6b428e/7750227369/il_170x135.7750227369_6es5.jpg,3,2,0,3333,0,active,17006,0,0,Clothing,T-shirts,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4478129323,"Mother’s Day Gift for Mom, Personalized Photo Ring Dish, Custom Jewelry Dish, Floral Toile Ring Holder, Special Keepsake, mother day gift",23.99,"photo ring dish, custom jewelry dish, floral toile dish, ceramic ring holder, gift for mom, mothers day gift, memorial gift, custom photo gift, trinket dish, grandma gift, keepsake dish, jewelry tray, floral ring decor",https://www.etsy.com/listing/4478129323/mothers-day-gift-for-mom-personalized,https://i.etsystatic.com/30078352/r/il/c04a0f/7893838629/il_170x135.7893838629_ontv.jpg,2,2,0,3333,0,active,17006,0,0,Jewelry,Ring Dishes,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4503157789,"Personalized Kid Pencil Graduation Stole, Custom Name Crayon Pre-K Graduation stole, Kindergarten Class of 2026 Graduation Gift for Boy Girl",19.99,"kids grad stole, kid grad sash, custom grad stole, name grad stole, kinder grad stole, preschool grad, grad stole 2026, class of 2026, school grad stole, crayon grad stole, doodle grad stole, kids grad gift, kids sash 2026",https://www.etsy.com/listing/4503157789/personalized-kid-pencil-graduation-stole,https://i.etsystatic.com/30078352/r/il/75a402/8007611976/il_170x135.8007611976_ndbp.jpg,1,2,0,3333,0,active,17006,0,0,Accessories,Scarves,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4518928680,"Custom Table Runner with Logo, Personalized Business Banner, Market Booth sign Display, Pop Up Shop Decoration table Sign",30.99,"home decor, wall tapestry, canvas banner, canvas, printed table runner, printed sign, market sign, booth sign banner, color table runner, fair banner, market banner, table runner sign",https://www.etsy.com/listing/4518928680/custom-table-runner-with-logo,https://i.etsystatic.com/30078352/r/il/fc006a/8163376323/il_170x135.8163376323_bb5i.jpg,1,1,1,3405,0,active,17646,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,200
GONdesignJEWELRY,4516465241,"Custom Engagement Ring Dish, Personalized Wedding Ring Dish, Engagement Gifts, Gift For Bride gift, Engagement decor",23.99,"engagement gifts, bride to be gifts, custom wedding gift, trinket dish, jewelry storage, jewelry dish, engaged gift, engaged ring dish, ring dish wedding, wedding ring dish, ring dish, name ring tray, bridal shower",https://www.etsy.com/listing/4516465241/custom-engagement-ring-dish-personalized,https://i.etsystatic.com/30078352/r/il/869d1f/8145723523/il_170x135.8145723523_9i9g.jpg,1,1,0,3396,0,active,17561,0,0,Jewelry,Ring Dishes,physical,VN,made_to_order,i_did,False,True,,,,,194
GONdesignJEWELRY,4471238124,"Personalized Preschool Graduation Stole, Class of 2026 School Stole, Kindergarten Class Of 2026 Boy Girl stole, Personalized Graduation Gift",19.99,"preschool grad stole, graduation gift, class of 2026 stole, name grad stole, photo grad stole, school grad stole, preschool grad sash, class 2026 sash, custom grad sash, kid name sash, student grad stole, grad ceremony sash, school name sash",https://www.etsy.com/listing/4471238124/personalized-preschool-graduation-stole,https://i.etsystatic.com/30078352/r/il/d9406a/7800301684/il_170x135.7800301684_hwol.jpg,2,1,0,3333,0,active,17006,0,0,Accessories,Scarves,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4511124927,"Personalised Birthday Name Flag, Birthday Banner, Custom Birthday Banner, Fabric Sign, Fabric Birtday Sign, Birthday baby bear banner",30.99,"birthday sign, fabric birthday sign, custom birthday sign, birthday name flag, birthday banner, custom banner, personalised banner, canvas birthday sign, canvas birthday name, custom fabric flag, canvas sign, personalized sign, 1st birthday flag",https://www.etsy.com/listing/4511124927/personalised-birthday-name-flag-birthday,https://i.etsystatic.com/30078352/r/il/6efd12/8107952611/il_170x135.8107952611_5lg8.jpg,1,0,0,3348,0,active,17167,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4511434084,"Custom Engagement Ring Dish, Personalized Wedding Ring Dish, Engagement Gifts, Gift For Bride gift",23.99,"engagement gifts, bride to be gifts, custom wedding gift, trinket dish, jewelry storage, jewelry dish, engaged gift, engaged ring dish, ring dish wedding, wedding ring dish, ring dish, name ring tray, bridal shower",https://www.etsy.com/listing/4511434084/custom-engagement-ring-dish-personalized,https://i.etsystatic.com/30078352/r/il/892a83/8062314114/il_170x135.8062314114_hnyy.jpg,1,0,0,3348,0,active,17167,0,0,Jewelry,Ring Dishes,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4518966881,"Personalized Linen striped bar or event Sign, Custom Wedding Welcome Sign, Fabric Bar Menu Banner, Personalized Name Date, custom name sign",32.99,"wedding sign, baby shower sign, bridal shower sign, custom wedding sign, welcome sign, baby shower, linen sign decor, bar sign decor, fabric bar sign, signature drinks, linen bar decor, bar sign gift",https://www.etsy.com/listing/4518966881/personalized-linen-striped-bar-or-event,https://i.etsystatic.com/30078352/r/il/7a8d95/8088185198/il_170x135.8088185198_bfyi.jpg,1,0,0,3405,0,active,17646,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,200
GONdesignJEWELRY,4512065101,"Personalised Birthday Name Flag, Personalized Baby Birthday Banner,Custom Linen Fabric Birthday Sign, First Birthday, Neutral Nursery decor",30.99,"birthday sign, fabric birthday sign, custom birthday sign, birthday name flag, birthday banner, custom banner, personalised banner, canvas birthday sign, canvas birthday name, custom fabric flag, linen sign, personalized sign, birthday flag",https://www.etsy.com/listing/4512065101/personalised-birthday-name-flag,https://i.etsystatic.com/30078352/r/il/ec6286/8066915234/il_170x135.8066915234_scyj.jpg,1,0,0,3354,0,active,17249,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,178
GONdesignJEWELRY,4519685476,"They’re Engaged Banner, Custom Engagement Party Sign, Personalized Couple Welcome Banner, Champagne Toast Linen sign decor",32.99,"theyre engaged, engaged banner, engagement sign, custom banner, couple name sign, linen banner, toast banner, champagne sign, wedding welcome, party backdrop, name date banner, modern wedding, minimalist banner",https://www.etsy.com/listing/4519685476/theyre-engaged-banner-custom-engagement,https://i.etsystatic.com/30078352/r/il/c2f591/8168683783/il_170x135.8168683783_5l2j.jpg,1,0,0,3405,0,active,17646,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,200
GONdesignJEWELRY,4493899346,"Custom Name Kid Graduation Stole,Grad Gift for Kids,Class of 2026 Kindergarten Stole,Kids Graduation Sash,Preschool Graduation Stole gift",19.99,"graduation gift, graduation stole, graduation sash, kids grad stole, kids graduation, preschool graduation, kindergarten grad, pre k graduation, class of 2026, grad sash kids, toddler graduation, montessori graduate, kindergarten stole",https://www.etsy.com/listing/4493899346/custom-name-kid-graduation-stolegrad,https://i.etsystatic.com/30078352/r/il/07ab4e/7994903723/il_170x135.7994903723_sx2o.jpg,1,0,0,3333,0,active,17006,0,0,Accessories,Scarves,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4511457495,"Custom Pet Portrait Jewelry Dish Toile De Jouy Ceramic Dish, Custom Dog Cat Jewelry Dish, Personalized Pet Portrait Ceramic dish rong gift",23.99,"pet jewelry dish, custom pet dish, toile de jouy, dog cat gift, pet ring dish, cat mom gift, dog mom gift, personalized dish, pet trinket dish, dog cat lover gift, custom pet bowl, jewelry dish gift, animal lover tray",https://www.etsy.com/listing/4511457495/custom-pet-portrait-jewelry-dish-toile,https://i.etsystatic.com/30078352/r/il/b00b7b/8110435019/il_170x135.8110435019_snd8.jpg,1,0,0,3348,0,active,17167,0,0,Jewelry,Ring Dishes,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4513138644,"Custom Rustic Cowboy Wedding Table Sign, Western Table Personalized Reception Decor Bar Runner Sign, Elegant Wedding Cocktail Sign",32.99,"cowboy wedding, western decor, table banner, wedding runner, rustic wedding, custom names, boot wedding, cowhide decor, mr and mrs sign, western table, photo table sign, reception banner, bridal table sign",https://www.etsy.com/listing/4513138644/custom-rustic-cowboy-wedding-table-sign,https://i.etsystatic.com/30078352/r/il/fe4122/8122316827/il_170x135.8122316827_hl81.jpg,1,0,0,3363,0,active,17330,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,181
GONdesignJEWELRY,4511121335,"Custom text Personalised Birthday Name Flag, Birthday Banner, Custom Birthday Banner, Fabric Sign, Fabric Birtday Sign,linen Birthday banner",30.99,"custom name sign, birthday sign, birthday banner, custom banner, custom sign, 40th birthday, 16th birthday gift, 30th birthday, berry first birthday, 1st birthday, happy birthday sign, first birthday, birthday tapestry",https://www.etsy.com/listing/4511121335/custom-text-personalised-birthday-name,https://i.etsystatic.com/30078352/r/il/5595ab/8107923229/il_170x135.8107923229_94w7.jpg,1,0,0,3348,0,active,17167,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4511463205,"Custom Pet Jewelry Dish, Pet lover Jewelry Dish, Custom Dog Cat Portrait Ring Dish, Toile De Jouy Pet Ring Dish, Gift For Pet Owner gift",23.99,"pet jewelry dish, custom pet dish, toile de jouy, dog cat gift, pet ring dish, cat mom gift, dog mom gift, personalized dish, pet trinket dish, dog cat lover gift, custom pet bowl, jewelry dish gift, animal lover tray",https://www.etsy.com/listing/4511463205/custom-pet-jewelry-dish-pet-lover,https://i.etsystatic.com/30078352/r/il/d6673b/8062556582/il_170x135.8062556582_5x1m.jpg,1,0,1,3348,0,active,17167,0,0,Jewelry,Ring Dishes,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4517005896,"Loving Memory Wedding Sign, Personalized White Linen Chair Banner, In Memory of Loved Ones, Wedding Sign, Remembrance Ceremony chair sign",32.99,"memorial sign, wedding signs, wedding decor, memorial plaque, wedding decoration, in loving memory, wedding aisle decor, custom sign, rustic wedding, mother of the bride, mother of the groom, in memory banner, remembrance gift",https://www.etsy.com/listing/4517005896/loving-memory-wedding-sign-personalized,https://i.etsystatic.com/30078352/r/il/a6fd5d/8149614755/il_170x135.8149614755_27xh.jpg,1,0,0,3396,0,active,17561,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,194
GONdesignJEWELRY,4517513848,"Personalized Linen Bachelorette Striped Bar Or Event Sign, Fabric Bar Menu Banner, Linen Cotton, Personalized Name Date",32.99,"wedding sign, baby shower sign, bridal shower sign, custom wedding sign, welcome sign, baby shower, linen sign decor, bar sign decor, fabric bar sign, signature drinks, linen bar sign, wedding sign sign",https://www.etsy.com/listing/4517513848/personalized-linen-bachelorette-striped,https://i.etsystatic.com/30078352/r/il/615005/8105392102/il_170x135.8105392102_8e8m.jpg,1,0,1,3396,0,active,17561,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,194
GONdesignJEWELRY,4516881984,"Personalised striped Birthday Name Flag, Birthday Banner, Custom Birthday Banner, Fabric Sign, Fabric Birtday Sign, linen Birthday banner",30.99,"birthday sign, fabric birthday sign, custom birthday sign, birthday name flag, birthday banner, custom banner, personalised banner, canvas birthday sign, canvas birthday name, custom fabric flag, linen sign, personalized sign, birthday flag",https://www.etsy.com/listing/4516881984/personalised-striped-birthday-name-flag,https://i.etsystatic.com/30078352/r/il/a03fc7/8100774224/il_170x135.8100774224_te41.jpg,1,0,0,3396,0,active,17561,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,194
GONdesignJEWELRY,4513132311,"Memorial Wedding Chair Sign, Reserved Banner for Loved Ones, In Loving Memory Sign, Ceremony Tribute, Wedding Aisle Rustic Accent sign",32.99,"memorial sign, wedding signs, wedding decor, memorial plaque, wedding decoration, in loving memory, wedding aisle decor, custom sign, rustic wedding, mother of the bride, mother of the groom, in memory banner, remembrance gift",https://www.etsy.com/listing/4513132311/memorial-wedding-chair-sign-reserved,https://i.etsystatic.com/30078352/r/il/4c8a25/8122295717/il_170x135.8122295717_9jg4.jpg,1,0,0,3363,0,active,17330,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,181
GONdesignJEWELRY,4518926759,"Custom Logo Table Runner,Linen Banner for Vendor Booths, Craft Fairs & Market Displays,Business Table Sign, Small Business banner",30.99,"custom table runner, logo table runner, custom logo banner, linen table banner, canvas table sign, market booth banner, vendor table cloth, craft fair display, farmers market sign, pop up shop banner, small business logo, branding table sign, handmade booth sign",https://www.etsy.com/listing/4518926759/custom-logo-table-runnerlinen-banner-for,https://i.etsystatic.com/30078352/r/il/ffb846/8163376375/il_170x135.8163376375_5dgz.jpg,1,0,0,3405,0,active,17646,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,200
GONdesignJEWELRY,4517513048,"Personalized Linen Bachelorette Striped Bar Or Event Sign, Wedding,bach party,Anniversary,Custom Name Bar Wedding Sign, Color Striped sign",32.99,"wedding sign, baby shower sign, bridal shower sign, custom wedding sign, welcome sign, baby shower, linen sign decor, bar sign decor, fabric bar sign, signature drinks, linen bar sign, wedding sign sign",https://www.etsy.com/listing/4517513048/personalized-linen-bachelorette-striped,https://i.etsystatic.com/30078352/r/il/ec68ed/8105392070/il_170x135.8105392070_idxk.jpg,1,0,0,3396,0,active,17561,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,194
GONdesignJEWELRY,4519929034,"Personalized linen Wedding Bar Sign Cheers To Family Name, Custom Linen Bar Runner Sign, Elegant Wedding Cocktail Sign, Reception sign",32.99,"wedding sign, baby shower sign, bridal shower sign, custom wedding sign, welcome sign, baby shower, linen sign decor, bar sign decor, fabric bar sign, signature drinks, linen bar decor, bar sign gift",https://www.etsy.com/listing/4519929034/personalized-linen-wedding-bar-sign,https://i.etsystatic.com/30078352/r/il/c51f7e/8122445012/il_170x135.8122445012_9hyi.jpg,1,0,0,3405,0,active,17653,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,202
GONdesignJEWELRY,4515060863,"Personalized Linen striped bar or event Sign, Custom Wedding Welcome Sign, Fabric Bar Menu Banner, Personalized Name Date, custom name sign",32.99,"wedding sign, baby shower sign, bridal shower sign, custom wedding sign, welcome sign, baby shower, linen sign decor, bar sign decor, fabric bar sign, signature drinks, linen bar decor, bar sign gift",https://www.etsy.com/listing/4515060863/personalized-linen-striped-bar-or-event,https://i.etsystatic.com/30078352/r/il/9c36fb/8088185186/il_170x135.8088185186_e3lk.jpg,1,0,0,3372,0,active,17391,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,182
GONdesignJEWELRY,4515250097,"Personalized Linen Bachelorette Striped Bar Or Event Sign, Wedding,Birthday,Anniversary,Custom Name Bar Wedding Sign, Color Striped sign",32.99,"wedding sign, baby shower sign, bridal shower sign, custom wedding sign, welcome sign, baby shower, linen sign decor, bar sign decor, fabric bar sign, signature drinks, linen bar sign, wedding sign sign",https://www.etsy.com/listing/4515250097/personalized-linen-bachelorette-striped,https://i.etsystatic.com/30078352/r/il/33e364/8137495981/il_170x135.8137495981_lkxo.jpg,1,0,0,3372,0,active,17391,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,182
GONdesignJEWELRY,4515252172,Custom Wedding Welcome Sign | linen Fabric Wedding Banner | Personalized Names & Date Backdrop | Rustic Outdoor Ceremony Decor gift,32.99,"wedding welcome sign, wedding backdrop, rustic wedding decor, wedding sign, canvas welcome sign, outdoor wedding, boho wedding, ceremony decoration, wedding banner, minimalist wedding, wedding favors, wedding custom sign, wedding sign decor",https://www.etsy.com/listing/4515252172/custom-wedding-welcome-sign-linen-fabric,https://i.etsystatic.com/30078352/r/il/0b69d1/8089620916/il_170x135.8089620916_2688.jpg,1,0,0,3372,0,active,17391,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,182
GONdesignJEWELRY,4511439698,"Personalized Toile De Jouy Ring Dish, Gift for Couple, Locked Jewelry Dish, Wedding Gift for Bride, Engagement Gift, First Anniversary gift",23.99,"ringdish, jewelrydishes, customjewelrydish, jewelryplate, ring plate, jewelry tray, personalitrinketdish, personalizedringdish, customjewelrytray, bride ring dishes, jewelry dish gift, toile de jouy, locked ring dish",https://www.etsy.com/listing/4511439698/personalized-toile-de-jouy-ring-dish,https://i.etsystatic.com/30078352/r/il/47d839/8062382320/il_170x135.8062382320_f5xz.jpg,1,0,0,3348,0,active,17167,0,0,Jewelry,Ring Dishes,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4511449461,"Custom Photo Trinket Dish Custom Jewelry Ring Dish, Wedding Gift, Bridesmaid Proposal, Trinket Tray for Best Friend, Bestie gift",23.99,"photo jewelry dish, custom keepsake tray, uv printed gift, photo trinket dish, best friend gift, custom photo plate, gift for mom, custom ring holder, gift for her, jewelry dish, gift for bestie, bridesmaid dish ring, wedding ring dish",https://www.etsy.com/listing/4511449461/custom-photo-trinket-dish-custom-jewelry,https://i.etsystatic.com/30078352/r/il/e69207/8110355821/il_170x135.8110355821_6hr4.jpg,1,0,0,3348,0,active,17167,0,0,Jewelry,Ring Dishes,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4503157295,"Personalized Kids Graduation Stole, Custom Name Kindergarten Graduation Sash, Crayon Style School Graduation Stole Class of 2026 gift",19.99,"kids grad stole, kid grad sash, custom grad stole, name grad stole, kinder grad stole, preschool grad, grad stole 2026, class of 2026, school grad stole, crayon grad stole, doodle grad stole, kids grad gift, kids sash 2026",https://www.etsy.com/listing/4503157295/personalized-kids-graduation-stole,https://i.etsystatic.com/30078352/r/il/9022bb/8055526931/il_170x135.8055526931_ko90.jpg,1,0,0,3333,0,active,17006,0,0,Accessories,Scarves,physical,VN,made_to_order,i_did,False,True,,,,,176
