web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,data4,data5,data6,data7,image,image2
1780902314-40,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=4,China,"China on May 28, 2026",Customer service was great. Shipping was great. And it was made how I wanted it but when I received the item I was disappointed how much lighter the letters were on the fabric. I have bought a banner from another seller on Etsy before and had no issue with how dark the letters were so I was surprised to see such a difference. This banner will be outside so I would have like the letters to be darker so they are easier to see in the sunlight. I probably will not be ordering from this seller again for that reason.,"Custom Wedding Banner, Happily Ever After, Bridal Shower Sign, Wedding Backdrop, Welcome Sign, Wedding Ceremony Decor, Bachelorette banner","Custom Wedding Banner, Happily Ever After, Bridal Shower Sign, Wedding Backdrop, Welcome Sign, Wedding Ceremony Decor, Bachelorette banner",3 out of 5 stars,Report this review,https://i.etsystatic.com/7948257840/r/il/f7730b/7948257840/il_340x270.7948257840_m7hw.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902314-41,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=4,,"Etsy buyer on May 28, 2026","This was absolutely incredible! It far exceeded my expectations, thank you!!","Kid Pencil Graduation Stole, Custom Name Crayon Pre K Grad stole, Kindergarten Class Of 2026 Boy Girl, Personalized Graduation Gift for Son","Kid Pencil Graduation Stole, Custom Name Crayon Pre K Grad stole, Kindergarten Class Of 2026 Boy Girl, Personalized Graduation Gift for Son",5 out of 5 stars,Report this review,https://i.etsystatic.com/7800328950/r/il/bb1327/7800328950/il_340x270.7800328950_ijro.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902314-42,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=4,Jill,"Jill on May 27, 2026",they did a great job coordinating fonts from 2 different signs that I needed,"Personalized Linen bar or event Sign, Linen Cotton, Wedding, Birthday, Anniversary sign, custom name bar wedding sign decor","Personalized Linen bar or event Sign, Linen Cotton, Wedding, Birthday, Anniversary sign, custom name bar wedding sign decor",5 out of 5 stars,Report this review,https://i.etsystatic.com/7838448410/r/il/997ee2/7838448410/il_340x270.7838448410_87fa.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902314-43,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=4,Brittani,"Brittani on May 26, 2026",So cute! Perfect for my shower,"Bridal Shower Banner, Fresh Off The Market Theme Sign, Personalized Welcome Linen Decor, Bridal Showe sign decor","Bridal Shower Banner, Fresh Off The Market Theme Sign, Personalized Welcome Linen Decor, Bridal Showe sign decor",5 out of 5 stars,Report this review,https://i.etsystatic.com/7912013304/r/il/e7a17f/7912013304/il_340x270.7912013304_1xvw.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902314-44,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=4,Dorinda,"Dorinda on May 26, 2026",Loved the item. My only mistake was not paying attention to the size. Wish I used my ruler. But that was my goof up,"Custom Unique Timeless Wedding Welcome Sign, Fabric Bar Menu Banner, Linen Cotton, Personalized Name Date, Romantic Ceremony sign decor","Custom Unique Timeless Wedding Welcome Sign, Fabric Bar Menu Banner, Linen Cotton, Personalized Name Date, Romantic Ceremony sign decor",4 out of 5 stars,Report this review,https://i.etsystatic.com/8009641287/r/il/bd7abe/8009641287/il_340x270.8009641287_138r.jpg,https://i.etsystatic.com/iusa/8d73c0/96010433/iusa_75x75.96010433_o0mq.jpg?version=0
1780902314-45,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=4,Sandra,"Sandra on May 26, 2026",This looked great on her,"Personalized Kid Graduation Sash , Cute Kindergarten Stole Custom Name, Preschool Grad Gift, Class of 2026 Girl Sash, Girl boy Graduate Sash","Personalized Kid Graduation Sash , Cute Kindergarten Stole Custom Name, Preschool Grad Gift, Class of 2026 Girl Sash, Girl boy Graduate Sash",5 out of 5 stars,Report this review,https://i.etsystatic.com/8009702833/r/il/c6c8ba/8009702833/il_340x270.8009702833_lkju.jpg,https://i.etsystatic.com/iusa/eb3931/87397008/iusa_75x75.87397008_kiub.jpg?version=0
1780902314-46,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=4,Liz,"Liz on May 26, 2026","we love it, it's perfect.  a the ink is a little light,  but it's beautiful","Memorial Wedding Chair Sign, Reserved Banner for Loved Ones, In Loving Memory Sign, Ceremony Tribute, Wedding Aisle, linen Rustic Accent","Memorial Wedding Chair Sign, Reserved Banner for Loved Ones, In Loving Memory Sign, Ceremony Tribute, Wedding Aisle, linen Rustic Accent",4 out of 5 stars,Report this review,https://i.etsystatic.com/7817949080/r/il/d3ca23/7817949080/il_340x270.7817949080_lh2w.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902314-47,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=4,Tina,"Tina on May 25, 2026",i really love this item,"Memorial Wedding Chair Sign, Reserved Banner for Loved Ones, In Loving Memory Sign, Ceremony Tribute, Wedding Aisle, linen Rustic Accent","Memorial Wedding Chair Sign, Reserved Banner for Loved Ones, In Loving Memory Sign, Ceremony Tribute, Wedding Aisle, linen Rustic Accent",5 out of 5 stars,Report this review,https://i.etsystatic.com/7817949080/r/il/d3ca23/7817949080/il_340x270.7817949080_lh2w.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902314-48,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=4,gonzalezabig,"gonzalezabig on May 24, 2026","Shipping took a while as it came internationally. Although the shop states they’re in the US. The quality was fine, I was not expecting anything fancy. My issue was the item was advertised as a black banner on their shop but what I received was a denim color.  When I reached out, they answered pretty quickly, which I appreciated and offered to send me a new one. They even sent me a picture of a proof and the item appeared to be black in the picture, but again got the wrong color. Reached out again and they agreed to refund me. So customer service was great, but the items not so much.","Personalized Linen black bar or event Sign, Linen Cotton, Wedding, Birthday, Anniversary, custom name bar wedding sign, wedding banner decor","Personalized Linen black bar or event Sign, Linen Cotton, Wedding, Birthday, Anniversary, custom name bar wedding sign, wedding banner decor",1 out of 5 stars,Report this review,https://i.etsystatic.com/7863444836/r/il/50406e/7863444836/il_340x270.7863444836_5unp.jpg,https://i.etsystatic.com/iusa/153d09/93862787/iusa_75x75.93862787_35cz.jpg?version=0
1780902314-49,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=4,Samantha,"Samantha on May 24, 2026",,"Custom Wedding Welcome Sign, Fabric Bar Menu Banner, Linen Cotton, Personalized Name Date, wedding banner, cheer barr sign","Custom Wedding Welcome Sign, Fabric Bar Menu Banner, Linen Cotton, Personalized Name Date, wedding banner, cheer barr sign",1 out of 5 stars,Report this review,https://i.etsystatic.com/7996145045/r/il/29a89e/7996145045/il_340x270.7996145045_omqm.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902314-50,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=4,Brooklynn,"Brooklynn on May 23, 2026",Shipped fast but the color of the linen was tan and not white,"Wedding Table Runner, Personalized Last Name Sign, Custom Linen Wedding Banner, Sweetheart Table Decor, Wedding Reception table runner decor","Wedding Table Runner, Personalized Last Name Sign, Custom Linen Wedding Banner, Sweetheart Table Decor, Wedding Reception table runner decor",3 out of 5 stars,Report this review,https://i.etsystatic.com/7820523311/r/il/de5dc6/7820523311/il_340x270.7820523311_7b9u.jpg,https://i.etsystatic.com/iusa/9c100c/85422285/iusa_75x75.85422285_4umk.jpg?version=0
1780902314-51,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=4,Georgia,"Georgia on May 22, 2026",great quality. i love it,"Custom Wedding Welcome Sign, Fabric Bar Menu Banner, Linen Cotton, Personalized Name Date, wedding banner","Custom Wedding Welcome Sign, Fabric Bar Menu Banner, Linen Cotton, Personalized Name Date, wedding banner",5 out of 5 stars,Report this review,https://i.etsystatic.com/7863508042/r/il/949a38/7863508042/il_340x270.7863508042_nozy.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902314-52,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=4,Erica,"Erica on May 22, 2026",Looks exactly like photos! Perfect thank you - and super fast shipping,"Custom Wedding Welcome Sign, Fabric Bar Menu Banner, Linen Cotton, Personalized Name Date, wedding banner","Custom Wedding Welcome Sign, Fabric Bar Menu Banner, Linen Cotton, Personalized Name Date, wedding banner",5 out of 5 stars,Report this review,https://i.etsystatic.com/7863508042/r/il/949a38/7863508042/il_340x270.7863508042_nozy.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902338-53,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=5,Cheryl,"Cheryl on May 22, 2026",Loved it.   Met my expectations.,"Wedding Table Runner, Personalized Last Name Sign, Custom Linen Wedding Banner, Sweetheart Table Decor, Wedding Reception table runner decor","Wedding Table Runner, Personalized Last Name Sign, Custom Linen Wedding Banner, Sweetheart Table Decor, Wedding Reception table runner decor",5 out of 5 stars,Report this review,https://i.etsystatic.com/7820523311/r/il/de5dc6/7820523311/il_340x270.7820523311_7b9u.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902338-54,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=5,Kristen,"Kristen on May 22, 2026",The letters are adhered to the fabric very well. I am looking forward to having it displayed at our wedding in a few weeks.,"Personalized Linen striped bar or event Sign, name Wedding Welcome banner, Fabric Bar Menu Banner, Linen Cotton, Personalized Name Date sign","Personalized Linen striped bar or event Sign, name Wedding Welcome banner, Fabric Bar Menu Banner, Linen Cotton, Personalized Name Date sign",5 out of 5 stars,Report this review,https://i.etsystatic.com/8009641291/r/il/ab2e1c/8009641291/il_340x270.8009641291_ljqp.jpg,https://i.etsystatic.com/iusa/7c2586/102869335/iusa_75x75.102869335_4dqd.jpg?version=0
1780902338-55,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=5,Christina,"Christina on May 22, 2026","This item shipped super fast, looks exactly like the picture!","Personalized Linen striped bar or event Sign, name Wedding Welcome banner, Fabric Bar Menu Banner, Linen Cotton, Personalized Name Date sign","Personalized Linen striped bar or event Sign, name Wedding Welcome banner, Fabric Bar Menu Banner, Linen Cotton, Personalized Name Date sign",5 out of 5 stars,Report this review,https://i.etsystatic.com/8009641291/r/il/ab2e1c/8009641291/il_340x270.8009641291_ljqp.jpg,https://i.etsystatic.com/iusa/66e558/100574148/iusa_75x75.100574148_2geu.jpg?version=0
1780902338-56,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=5,Raquelle,"Raquelle on May 22, 2026",The sign turned out great. Excellent communication and the printing is clear and easy to read.,"Personalized Linen striped bar or event Sign, name Wedding Welcome banner, Fabric Bar Menu Banner, Linen Cotton, Personalized Name Date sign","Personalized Linen striped bar or event Sign, name Wedding Welcome banner, Fabric Bar Menu Banner, Linen Cotton, Personalized Name Date sign",5 out of 5 stars,Report this review,https://i.etsystatic.com/8009641291/r/il/ab2e1c/8009641291/il_340x270.8009641291_ljqp.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902338-57,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=5,Kaitlyn,"Kaitlyn on May 21, 2026",I’m very happy with the sign. Perfect!,"Custom Wedding Welcome Sign, Fabric Bar Menu Banner, Linen Cotton, Personalized Name Date, wedding banner","Custom Wedding Welcome Sign, Fabric Bar Menu Banner, Linen Cotton, Personalized Name Date, wedding banner",5 out of 5 stars,Report this review,https://i.etsystatic.com/7863508042/r/il/949a38/7863508042/il_340x270.7863508042_nozy.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902338-58,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=5,Jordan,"Jordan on May 21, 2026",,"Personalized Linen striped bar or event Sign, Custom Wedding Welcome Sign, Fabric Bar Menu Banner, Linen Cotton, Personalized Name Date","Personalized Linen striped bar or event Sign, Custom Wedding Welcome Sign, Fabric Bar Menu Banner, Linen Cotton, Personalized Name Date",5 out of 5 stars,Report this review,https://i.etsystatic.com/7922560985/r/il/220ca9/7922560985/il_340x270.7922560985_obcg.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902338-59,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=5,Stacey,"Stacey on May 20, 2026",the colors are not accurate. they are dull and brownish and when i showed them they asked for a clearer picture even though it wasn’t blurry. and then said the colors can vary. can’t use it. unhappy. waste of money,"Custom Wedding Welcome Sign, Fabric Bar Menu Banner, Linen Cotton, Personalized Name Date, wedding banner","Custom Wedding Welcome Sign, Fabric Bar Menu Banner, Linen Cotton, Personalized Name Date, wedding banner",1 out of 5 stars,Report this review,https://i.etsystatic.com/7863508042/r/il/949a38/7863508042/il_340x270.7863508042_nozy.jpg,https://i.etsystatic.com/iusa/193fa1/35829858/iusa_75x75.35829858_3z4t.jpg?version=0
1780902338-60,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=5,Lynn,"Lynn on May 20, 2026",Great product. Happy with it.,"Custom Wedding Welcome Sign, Fabric Bar Menu Banner, Linen Cotton, Personalized Name Date, wedding banner","Custom Wedding Welcome Sign, Fabric Bar Menu Banner, Linen Cotton, Personalized Name Date, wedding banner",5 out of 5 stars,Report this review,https://i.etsystatic.com/7863508042/r/il/949a38/7863508042/il_340x270.7863508042_nozy.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902338-61,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=5,Morgan,"Morgan on May 19, 2026",Better than i expected! The colors gorgeous,"Custom Wedding Welcome Sign, Fabric Bar Menu Banner, Linen Cotton, Personalized Name Date, wedding banner","Custom Wedding Welcome Sign, Fabric Bar Menu Banner, Linen Cotton, Personalized Name Date, wedding banner",5 out of 5 stars,Report this review,https://i.etsystatic.com/7863508042/r/il/949a38/7863508042/il_340x270.7863508042_nozy.jpg,https://i.etsystatic.com/iusa/1e7f38/75296844/iusa_75x75.75296844_lwfs.jpg?version=0
1780902338-62,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=5,kitrina,"kitrina on May 19, 2026",Beautiful. This will serve as a great addition to our remembrance,"Loving Memory Wedding Sign, Personalized White Linen Chair sign, In Memory of Loved Ones, Wedding Aisle Sign, Remembrance Ceremony banner","Loving Memory Wedding Sign, Personalized White Linen Chair sign, In Memory of Loved Ones, Wedding Aisle Sign, Remembrance Ceremony banner",5 out of 5 stars,Report this review,https://i.etsystatic.com/7834312827/r/il/6150c3/7834312827/il_340x270.7834312827_hvl4.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
